timestamp,source,destination,packet_size,num_segments,latency,rtt,throughput,error_rate,congestion_index,bandwidth
2025-01-28 11:06:15,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,10.3,0.23738085358249134,0.0213903743315508,187
2025-01-28 11:06:16,10.0.0.1,10.0.0.2,1500,10,0,0.0,10.3,0.28655319670930735,0.02512562814070352,398
2025-01-28 11:06:17,10.0.0.1,10.0.0.2,1500,6,0.060,0.12,10.3,0.4479666051791716,0.02142857142857143,280
2025-01-28 11:06:18,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,10.3,0.3292221308382601,0.02425876010781671,371
2025-01-28 11:06:19,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,10.3,0.420599415182973,0.027624309392265192,362
2025-01-28 11:06:20,10.0.0.1,10.0.0.2,1500,10,0.050,0.1,10.3,0.16523123031745163,0.04149377593360996,241
2025-01-28 11:06:21,10.0.0.1,10.0.0.2,1500,6,0.600,1.2,10.3,0.0898899611872388,0.017094017094017096,351
2025-01-28 11:06:22,10.0.0.1,10.0.0.2,1500,9,0.453,0.906,10.3,0.2957905262882363,0.03296703296703297,273
2025-01-28 11:06:23,10.0.0.1,10.0.0.2,1500,10,0.905,1.81,10.3,0.4706639171565642,0.02262443438914027,442
2025-01-28 11:06:24,10.0.0.1,10.0.0.2,1500,2,0.046,0.092,10.3,0.39905934212363053,0.013888888888888888,144
2025-01-28 11:06:26,10.0.0.1,10.0.0.2,1500,2,3.964,7.928,10.3,0.12996165091155293,0.08695652173913043,23
2025-01-28 11:06:27,10.0.0.1,10.0.0.2,1500,5,0.046,0.092,10.3,0.3195357403188781,0.010964912280701754,456
2025-01-28 11:06:28,10.0.0.1,10.0.0.2,1500,5,0.047,0.094,10.3,0.3094153932976121,0.05434782608695652,92
2025-01-28 11:06:29,10.0.0.1,10.0.0.2,1500,5,0.045,0.09,10.3,0.38671342272741943,0.012195121951219513,410
2025-01-28 11:06:30,10.0.0.1,10.0.0.2,1500,7,0.042,0.084,10.3,0.32423272605092335,0.06666666666666667,105
2025-01-28 11:06:31,10.0.0.1,10.0.0.2,1500,5,0.058,0.116,10.3,0.30376773345745883,0.014619883040935672,342
2025-01-28 11:06:32,10.0.0.1,10.0.0.2,1500,10,0.046,0.092,10.3,0.17511499876309528,0.02457002457002457,407
2025-01-28 11:06:33,10.0.0.1,10.0.0.2,1500,4,0.045,0.09,10.3,0.4852743555298963,0.009732360097323601,411
2025-01-28 11:06:34,10.0.0.1,10.0.0.2,1500,4,0.045,0.09,10.3,0.07886581421288513,0.01384083044982699,289
2025-01-28 11:06:35,10.0.0.1,10.0.0.2,1500,7,0.025,0.05,10.3,0.21657743897877907,0.01583710407239819,442
2025-01-28 11:06:37,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,10.3,0.025725361354755782,0.029411764705882353,306
2025-01-28 11:06:38,10.0.0.1,10.0.0.2,1500,3,0.022,0.044,10.3,0.3210930871648048,0.008928571428571428,336
2025-01-28 11:06:39,10.0.0.1,10.0.0.2,1500,7,0.046,0.092,10.3,0.3422236710113594,0.05737704918032787,122
2025-01-28 11:06:40,10.0.0.1,10.0.0.2,1500,7,0.050,0.1,10.3,0.11663744546612731,0.019230769230769232,364
2025-01-28 11:06:41,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,10.3,0.3582993051581758,0.03619909502262444,221
2025-01-28 11:06:42,10.0.0.1,10.0.0.2,1500,10,0.038,0.076,10.3,0.11072950602881337,0.1388888888888889,72
2025-01-28 11:06:43,10.0.0.1,10.0.0.2,1500,5,0.924,1.848,10.3,0.06108802553879744,0.05555555555555555,90
2025-01-28 11:06:44,10.0.0.1,10.0.0.2,1500,7,0.044,0.088,10.3,0.4824567408551489,0.018666666666666668,375
2025-01-28 11:06:45,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,10.3,0.012467827643611928,0.12195121951219512,82
2025-01-28 11:06:47,10.0.0.1,10.0.0.2,1500,5,0.047,0.094,10.3,0.26472148947421625,0.021739130434782608,230
2025-01-28 11:06:48,10.0.0.1,10.0.0.2,1500,3,0.034,0.068,10.3,0.08928064446938583,0.008152173913043478,368
2025-01-28 11:06:49,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,10.3,0.3496628828261527,0.5625,16
2025-01-28 11:06:50,10.0.0.1,10.0.0.2,1500,9,0.060,0.12,10.3,0.49416089841319033,0.03896103896103896,231
2025-01-28 11:06:51,10.0.0.1,10.0.0.2,1500,2,0.532,1.064,10.3,0.2232376963544308,0.007751937984496124,258
2025-01-28 11:06:52,10.0.0.1,10.0.0.2,1500,3,0.046,0.092,10.3,0.17209276941806573,0.009230769230769232,325
2025-01-28 11:06:53,10.0.0.1,10.0.0.2,1500,3,0.046,0.092,10.3,0.3724195764948409,0.01639344262295082,183
2025-01-28 11:06:54,10.0.0.1,10.0.0.2,1500,3,0.715,1.43,10.3,0.1902432161377931,0.012195121951219513,246
2025-01-28 11:06:55,10.0.0.1,10.0.0.2,1500,5,0.428,0.856,10.3,0.15962940436843115,0.011111111111111112,450
2025-01-28 11:06:56,10.0.0.1,10.0.0.2,1500,6,0.046,0.092,10.3,0.4363452910390024,0.06060606060606061,99
2025-01-28 11:06:58,10.0.0.1,10.0.0.2,1500,10,0.049,0.098,10.3,0.1947720125575303,0.02074688796680498,482
2025-01-28 11:06:59,10.0.0.1,10.0.0.2,1500,3,0.045,0.09,10.3,0.4109019105832204,0.007281553398058253,412
2025-01-28 11:07:00,10.0.0.1,10.0.0.2,1500,6,0.040,0.08,10.3,0.4068339166177484,0.015306122448979591,392
2025-01-28 11:07:01,10.0.0.1,10.0.0.2,1500,2,0.101,0.202,10.3,0.3422308642279245,0.0125,160
2025-01-28 11:07:02,10.0.0.1,10.0.0.2,1500,6,1.960,3.92,10.3,0.16291744949840203,0.05309734513274336,113
2025-01-28 11:07:03,10.0.0.1,10.0.0.2,1500,5,0.046,0.092,10.3,0.1324337494188662,0.730120481927710843,166
2025-01-28 11:07:04,10.0.0.1,10.0.0.2,1500,3,1.843,3.686,10.3,0.343256951600454,0.057692307692307696,52
2025-01-28 11:07:05,10.0.0.1,10.0.0.2,1500,2,1.801,3.602,10.3,0.36814103648632474,0.005089058524173028,393
2025-01-28 11:07:06,10.0.0.1,10.0.0.2,1500,7,0.047,0.094,10.3,0.39989569997694746,0.021739130434782608,322
2025-01-28 11:07:07,10.0.0.1,10.0.0.2,1500,4,0.046,0.092,10.3,0.24408822314084522,0.008714596949891068,459
2025-01-28 11:07:09,10.0.0.1,10.0.0.2,1500,3,0.055,0.11,10.3,0.3389435953040458,0.958904109589,73
2025-01-28 11:07:10,10.0.0.1,10.0.0.2,1500,8,0.023,0.046,10.3,0.32580423900812944,0.01990049751243781,402
2025-01-28 11:07:11,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,10.3,0.3253662974779446,0.08490566037735849,106
2025-01-28 11:07:12,10.0.0.1,10.0.0.2,1500,10,0.086,0.172,10.3,0.2571985752283138,0.04132231404958678,242
2025-01-28 11:07:13,10.0.0.1,10.0.0.2,1500,9,0.509,1.018,10.3,0.10294751136094688,0.039473684210526314,228
2025-01-28 11:07:14,10.0.0.1,10.0.0.2,1500,2,0.028,0.056,10.3,0.3184650163039261,0.006493506493506494,308
2025-01-28 11:07:15,10.0.0.1,10.0.0.2,1500,9,0.053,0.106,10.3,0.3797656418995119,0.04736842105263158,190
2025-01-28 11:07:16,10.0.0.1,10.0.0.2,1500,3,0.285,0.57,10.3,0.39199871619161686,0.010101010101010102,297
2025-01-28 11:07:17,10.0.0.1,10.0.0.2,1500,6,0.392,0.784,10.3,0.13097870463400602,0.024896265560165973,241
2025-01-28 11:07:19,10.0.0.1,10.0.0.2,1500,7,0.569,1.138,10.3,0.2573135396814322,0.5,14
2025-01-28 11:07:20,10.0.0.1,10.0.0.2,1500,10,1.312,2.624,10.3,0.4458071979106483,0.7512562814070352,398
2025-01-28 11:07:21,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,10.3,0.3141584760880033,0.21951219512195122,41
2025-01-28 11:07:22,10.0.0.1,10.0.0.2,1500,9,0.585,1.17,10.3,0.1746673064808692,0.3103448275862069,29
2025-01-28 11:07:23,10.0.0.1,10.0.0.2,1500,6,0.022,0.044,10.3,0.037293679701675186,0.5,12
2025-01-28 11:07:24,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,10.3,0.4198499544421571,0.029154518950437316,343
2025-01-28 11:07:25,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,10.3,0.08592802421070983,0.01643835616438356,365
2025-01-28 11:07:26,10.0.0.1,10.0.0.2,1500,5,0.643,1.286,10.3,0.1685184610620893,0.01072961373390558,466
2025-01-28 11:07:27,10.0.0.1,10.0.0.2,1500,4,0.046,0.092,10.3,0.26965204299167983,0.8823529411764705,68
2025-01-28 11:07:28,10.0.0.1,10.0.0.2,1500,7,2.825,5.65,10.3,0.38506085615178093,0.02005730659025788,349
2025-01-28 11:07:30,10.0.0.1,10.0.0.2,1500,10,0.046,0.092,10.3,0.237453138829611,0.7037037037037035,27
2025-01-28 11:07:31,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,10.3,0.2513681204780045,0.007334963325183374,409
2025-01-28 11:07:32,10.0.0.1,10.0.0.2,1500,8,0.047,0.094,10.3,0.47762371483185256,0.016359918200409,489
2025-01-28 11:07:33,10.0.0.1,10.0.0.2,1500,5,0.047,0.094,10.3,0.13251595173378222,0.23809523809523808,21
2025-01-28 11:07:34,10.0.0.1,10.0.0.2,1500,6,2.880,5.76,10.3,0.25308144839331254,0.02181818181818182,275
2025-01-28 11:07:35,10.0.0.1,10.0.0.2,1500,7,0.401,0.802,10.3,0.28557806447963363,0.017994858611825194,389
2025-01-28 11:07:36,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,10.3,0.14934262216847277,0.021844660194174758,412
2025-01-28 11:07:37,10.0.0.1,10.0.0.2,1500,2,0.036,0.072,10.3,0.17274815343592687,0.017094017094017096,117
2025-01-28 11:07:38,10.0.0.1,10.0.0.2,1500,7,0.047,0.094,10.3,0.2595493717709983,0.014675052410901468,477
2025-01-28 11:07:39,10.0.0.1,10.0.0.2,1500,10,0.045,0.09,10.3,0.06917259025774908,0.02320185614849188,431
2025-01-28 11:07:41,10.0.0.1,10.0.0.2,1500,2,0.046,0.092,10.3,0.0717461078421327,0.020833333333333332,96
2025-01-28 11:07:42,10.0.0.1,10.0.0.2,1500,10,0.046,0.092,10.3,0.09682254383304917,0.033444816053511704,299
2025-01-28 11:07:43,10.0.0.1,10.0.0.2,1500,6,0.560,1.12,10.3,0.44884401591706147,0.022556390977443608,266
2025-01-28 11:07:44,10.0.0.1,10.0.0.2,1500,9,0.056,0.112,10.3,0.21717650083405643,0.19148936170212766,47
2025-01-28 11:07:45,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,10.3,0.34945627797448625,0.07216494845360824,97
2025-01-28 11:07:46,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,10.3,0.45427574225488454,0.03717472118959108,269
2025-01-28 11:07:47,10.0.0.1,10.0.0.2,1500,7,0.823,1.646,10.3,0.31013744054045417,0.14285714285714285,49
2025-01-28 11:07:48,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,10.3,0.3787332033705702,0.046153846153846156,195
2025-01-28 11:07:49,10.0.0.1,10.0.0.2,1500,2,0.086,0.172,10.3,0.4362395377495606,0.0049261083743842365,406
2025-01-28 11:07:50,10.0.0.1,10.0.0.2,1500,5,0.033,0.066,10.3,0.0903301039829204,0.011389521640091117,439
2025-01-28 11:07:52,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,10.3,0.2726754251670192,0.01084010840108401,369
2025-01-28 11:07:53,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,10.3,0.24832184090904447,0.023195876288659795,388
2025-01-28 11:07:54,10.0.0.1,10.0.0.2,1500,8,0.046,0.092,10.3,0.1981391137191636,0.020253164556962026,395
2025-01-28 11:07:55,10.0.0.1,10.0.0.2,1500,6,0.031,0.062,10.3,0.21927476286747483,0.020066889632107024,299
2025-01-28 11:07:56,10.0.0.1,10.0.0.2,1500,5,0.024,0.048,10.3,0.2244119092988009,0.04950495049504951,101
2025-01-28 11:07:57,10.0.0.1,10.0.0.2,1500,7,0.051,0.102,10.3,0.12194043308329533,0.018276762402088774,383
2025-01-28 11:07:58,10.0.0.1,10.0.0.2,1500,2,0.100,0.2,10.3,0.19707629342983002,0.005235602094240838,382
2025-01-28 11:07:59,10.0.0.1,10.0.0.2,1500,2,0.044,0.088,10.3,0.4558216554746144,0.004524886877828055,442
2025-01-28 11:08:00,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,10.3,0.03197480471417463,0.02843601895734597,211
2025-01-28 11:08:02,10.0.0.1,10.0.0.2,1500,7,0.047,0.094,10.3,0.32936891590355294,0.02422145328719723,289
2025-01-28 11:08:03,10.0.0.1,10.0.0.2,1500,4,0.046,0.092,10.3,0.13802668918181815,0.01951219512195122,205
2025-01-28 11:08:04,10.0.0.1,10.0.0.2,1500,4,0.670,1.34,10.3,0.47236980622915353,0.0213903743315508,187
2025-01-28 11:08:05,10.0.0.1,10.0.0.2,1500,7,0.030,0.06,10.3,0.37630419460827036,0.019021739130434784,368
2025-01-28 11:08:06,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,10.3,0.38685465428425186,0.024922118380062305,321
2025-01-28 11:08:07,10.0.0.1,10.0.0.2,1500,3,0.037,0.074,10.3,0.04852386793986829,0.03571428571428571,84
2025-01-28 11:08:08,10.0.0.1,10.0.0.2,1500,10,0.046,0.092,10.3,0.020875268099707966,0.23255813953488372,43
2025-01-28 11:08:09,10.0.0.1,10.0.0.2,1500,2,0.046,0.092,10.3,0.29454252186494945,0.023529411764705882,85
2025-01-28 11:08:10,10.0.0.1,10.0.0.2,1500,6,0.046,0.092,10.3,0.3278456729724158,0.02727272727272727,220
2025-01-28 11:08:11,10.0.0.1,10.0.0.2,1500,7,0.660,1.32,10.3,0.2770991583959337,0.029914529914529916,234
2025-01-28 11:08:13,10.0.0.1,10.0.0.2,1500,4,0.023,0.046,10.3,0.4174553652204611,0.02040816326530612,196
2025-01-28 11:08:14,10.0.0.1,10.0.0.2,1500,7,0.024,0.048,10.3,0.05198818986144199,0.015384615384615385,455
2025-01-28 11:08:15,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,10.3,0.43137486644517786,0.06382978723404255,141
2025-01-28 11:08:16,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,10.3,0.3436654336947554,0.043209876543209874,162
2025-01-28 11:08:17,10.0.0.1,10.0.0.2,1500,10,1.576,3.152,10.3,0.21580989241671156,0.04784688995215311,209
2025-01-28 11:08:18,10.0.0.1,10.0.0.2,1500,3,0.021,0.042,10.3,0.11520339168716226,0.006012024048096192,499
2025-01-28 11:08:19,10.0.0.1,10.0.0.2,1500,2,0.046,0.092,10.3,0.3942116442259248,0.004728132387706856,423
2025-01-28 11:08:20,10.0.0.1,10.0.0.2,1500,9,0.045,0.09,10.3,0.2355462228876512,0.023936170212765957,376
2025-01-28 11:08:21,10.0.0.1,10.0.0.2,1500,4,0.078,0.156,10.3,0.3010483164946496,0.043478260869565216,92
2025-01-28 11:08:22,10.0.0.1,10.0.0.2,1500,5,0.045,0.09,10.3,0.033069258408636004,0.01141552511415525,438
2025-01-28 11:08:24,10.0.0.1,10.0.0.2,1500,3,0.045,0.09,10.3,0.1995985734397166,0.07894736842105263,38
2025-01-28 11:08:25,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,10.3,0.46113950153832167,0.016129032258064516,434
2025-01-28 11:08:26,10.0.0.1,10.0.0.2,1500,7,0.065,0.13,10.3,0.0636997103397347,0.5384615384615384,13
2025-01-28 11:08:27,10.0.0.1,10.0.0.2,1500,5,0.046,0.092,10.3,0.2254304867317386,0.017921146953405017,279
2025-01-28 11:08:28,10.0.0.1,10.0.0.2,1500,9,0.034,0.068,10.3,0.4018110514948913,0.17307692307692307,52
2025-01-28 11:08:29,10.0.0.1,10.0.0.2,1500,9,3.249,6.498,10.3,0.04674990612315999,0.03260869565217391,276
2025-01-28 11:08:30,10.0.0.1,10.0.0.2,1500,4,0.104,0.208,10.3,0.0403736018618559,0.013114754098360656,305
2025-01-28 11:08:31,10.0.0.1,10.0.0.2,1500,5,0.041,0.082,10.3,0.06776345746523244,0.01858736059479554,269
2025-01-28 11:08:32,10.0.0.1,10.0.0.2,1500,10,0.653,1.306,10.3,0.16776188902633016,0.06493506493506493,154
2025-01-28 11:08:33,10.0.0.1,10.0.0.2,1500,4,3.702,7.404,10.3,0.4388031244952795,0.05970149253731343,67
2025-01-28 11:08:35,10.0.0.1,10.0.0.2,1500,6,3.844,7.688,10.3,0.3255283448778711,0.02390438247011952,251
2025-01-28 11:08:36,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,10.3,0.3286916280833986,0.037037037037037035,216
2025-01-28 11:08:37,10.0.0.1,10.0.0.2,1500,8,0.024,0.048,10.3,0.4480738515429301,0.021621621621621623,370
2025-01-28 11:08:38,10.0.0.1,10.0.0.2,1500,7,0.038,0.076,10.3,0.2711818949396239,0.0171990171990172,407
2025-01-28 11:08:39,10.0.0.1,10.0.0.2,1500,10,0.046,0.092,10.3,0.06594770696077662,0.14492753623188406,69
2025-01-28 11:08:40,10.0.0.1,10.0.0.2,1500,2,0.075,0.15,10.3,0.15433767815420618,0.005509641873278237,363
2025-01-28 11:08:41,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,10.3,0.3971516137830344,0.014619883040935672,342
2025-01-28 11:08:42,10.0.0.1,10.0.0.2,1500,2,0.045,0.09,10.3,0.41249492429530477,0.004889975550122249,409
2025-01-28 11:08:43,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,10.3,0.35607933163022226,0.07692307692307693,52
2025-01-28 11:08:44,10.0.0.1,10.0.0.2,1500,6,0.046,0.092,10.3,0.1713333595034442,0.03389830508474576,177
2025-01-28 11:08:46,10.0.0.1,10.0.0.2,1500,10,1.083,2.166,10.3,0.12010595649404171,0.3125,32
2025-01-28 11:08:47,10.0.0.1,10.0.0.2,1500,3,3.714,7.428,10.3,0.25339460727733704,0.030927835051546393,97
2025-01-28 11:08:48,10.0.0.1,10.0.0.2,1500,2,0.046,0.092,10.3,0.2950630907420784,0.004524886877828055,442
2025-01-28 11:08:49,10.0.0.1,10.0.0.2,1500,9,0.027,0.054,10.3,0.132551776134133,0.05732484076433121,157
2025-01-28 11:08:50,10.0.0.1,10.0.0.2,1500,6,2.026,4.052,10.3,0.3361085505179476,0.953488372093023,43
2025-01-28 11:08:51,10.0.0.1,10.0.0.2,1500,5,0.030,0.06,10.3,0.04212650160971204,0.03164556962025317,158
2025-01-28 11:08:52,10.0.0.1,10.0.0.2,1500,10,1.625,3.25,10.3,0.36782944415943186,0.5,20
2025-01-28 11:08:53,10.0.0.1,10.0.0.2,1500,10,0.045,0.09,10.3,0.37766541228582384,0.02304147465437788,434
2025-01-28 11:08:54,10.0.0.1,10.0.0.2,1500,4,0.076,0.152,10.3,0.22133290033094827,0.009925558312655087,403
2025-01-28 11:08:55,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,10.3,0.1582696991603758,0.857142857142855,14
2025-01-28 11:08:57,10.0.0.1,10.0.0.2,1500,2,2.121,4.242,10.3,0.4991521861704261,0.018691588785046728,107
2025-01-28 11:08:58,10.0.0.1,10.0.0.2,1500,10,0.045,0.09,10.3,0.09484751336122094,0.023809523809523808,420
2025-01-28 11:08:59,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,10.3,0.319093779152356,0.17647058823529413,51
2025-01-28 11:09:00,10.0.0.1,10.0.0.2,1500,7,4.020,8.04,10.3,0.23887932515246935,0.7692307692307693,91
2025-01-28 11:09:01,10.0.0.1,10.0.0.2,1500,4,0.039,0.078,10.3,0.19574871582278747,0.07407407407407407,54
2025-01-28 11:09:02,10.0.0.1,10.0.0.2,1500,2,2.092,4.184,10.3,0.11960911125451618,0.005970149253731343,335
2025-01-28 11:09:03,10.0.0.1,10.0.0.2,1500,2,0.049,0.098,10.3,0.12865324156623564,0.008849557522123894,226
2025-01-28 11:09:04,10.0.0.1,10.0.0.2,1500,2,0.024,0.048,10.3,0.10294064682331178,0.796163069544364,417
2025-01-28 11:09:05,10.0.0.1,10.0.0.2,1500,5,0.031,0.062,10.3,0.13663808907669406,0.011655011655011656,429
2025-01-28 11:09:06,10.0.0.1,10.0.0.2,1500,8,0.045,0.09,10.3,0.36373401229200425,0.05714285714285714,140
2025-01-28 11:09:08,10.0.0.1,10.0.0.2,1500,6,0.046,0.092,10.3,0.4336581913990593,0.9933554817275746,301
2025-01-28 11:09:09,10.0.0.1,10.0.0.2,1500,2,0.373,0.746,10.3,0.31400508322397147,0.0625,32
2025-01-28 11:09:10,10.0.0.1,10.0.0.2,1500,4,3.611,7.222,10.3,0.03765489304456748,0.07692307692307693,52
2025-01-28 11:09:11,10.0.0.1,10.0.0.2,1500,7,2.006,4.012,10.3,0.28208699720479663,0.022151898734177215,316
2025-01-28 11:09:12,10.0.0.1,10.0.0.2,1500,8,0.045,0.09,10.3,0.1661570161626455,0.017738359201773836,451
2025-01-28 11:09:13,10.0.0.1,10.0.0.2,1500,2,0.046,0.092,10.3,0.1034728662343366,0.9717514124294,354
2025-01-28 11:09:14,10.0.0.1,10.0.0.2,1500,5,0.037,0.074,10.3,0.25953825764222677,0.011990407673860911,417
2025-01-28 11:09:15,10.0.0.1,10.0.0.2,1500,6,0.084,0.168,10.3,0.48817391576063607,0.029411764705882353,204
2025-01-28 11:09:16,10.0.0.1,10.0.0.2,1500,4,0.037,0.074,10.3,0.05692743817373869,0.03278688524590164,122
2025-01-28 11:09:17,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,10.3,0.4630234225920733,0.008620689655172414,348
2025-01-28 11:09:19,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,10.3,0.003570890045135333,0.9016393442623,122
2025-01-28 11:09:20,10.0.0.1,10.0.0.2,1500,5,0.046,0.092,10.3,0.1146127662488276,0.022222222222222223,225
2025-01-28 11:09:21,10.0.0.1,10.0.0.2,1500,2,0.031,0.062,10.3,0.3659941753807019,0.014598540145985401,137
2025-01-28 11:09:22,10.0.0.1,10.0.0.2,1500,10,3.681,7.362,10.3,0.4764192042518482,0.17543859649122806,57
2025-01-28 11:09:23,10.0.0.1,10.0.0.2,1500,10,0.086,0.172,10.3,0.1579576844736046,0.02932551319648094,341
2025-01-28 11:09:24,10.0.0.1,10.0.0.2,1500,9,0.061,0.122,10.3,0.1415131361368715,0.08823529411764706,102
2025-01-28 11:09:25,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,10.3,0.4979068491797774,0.049019607843137254,102
2025-01-28 11:09:26,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,10.3,0.4042637558817626,0.01583710407239819,442
2025-01-28 11:09:27,10.0.0.1,10.0.0.2,1500,9,0.045,0.09,10.3,0.3825971652567753,0.029801324503311258,302
2025-01-28 11:09:29,10.0.0.1,10.0.0.2,1500,6,0.027,0.054,10.3,0.09500852501358037,0.04838709677419355,124
2025-01-28 11:09:30,10.0.0.1,10.0.0.2,1500,7,0.045,0.09,10.3,0.22936427469917864,0.05303030303030303,132
2025-01-28 11:09:31,10.0.0.1,10.0.0.2,1500,7,0.046,0.092,10.3,0.36896410436547744,0.03153153153153153,222
2025-01-28 11:09:32,10.0.0.1,10.0.0.2,1500,10,0.034,0.068,10.3,0.01614413040774948,0.04739336492890995,211
2025-01-28 11:09:33,10.0.0.1,10.0.0.2,1500,3,0.490,0.98,10.3,0.42175108763561897,0.01948051948051948,154
2025-01-28 11:09:34,10.0.0.1,10.0.0.2,1500,7,3.296,6.592,10.3,0.1671802343556435,0.03211009174311927,218
2025-01-28 11:09:35,10.0.0.1,10.0.0.2,1500,8,0.823,1.646,10.3,0.12748906434670337,0.08791208791208792,91
2025-01-28 11:09:36,10.0.0.1,10.0.0.2,1500,7,0.045,0.09,10.3,0.228086426792247,0.015909090909090907,440
2025-01-28 11:09:37,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,10.3,0.015043582860697846,0.041237113402061855,97
2025-01-28 11:09:39,10.0.0.1,10.0.0.2,1500,3,0.046,0.092,10.3,0.2610263334505502,0.023622047244094488,127
2025-01-28 11:09:40,10.0.0.1,10.0.0.2,1500,10,0.068,0.136,10.3,0.4078660115104581,0.04032258064516129,248
2025-01-28 11:09:41,10.0.0.1,10.0.0.2,1500,10,0.867,1.734,10.3,0.2376690986078328,0.06451612903225806,155
2025-01-28 11:09:42,10.0.0.1,10.0.0.2,1500,6,1.058,2.116,10.3,0.0006269677347127134,0.04838709677419355,124
2025-01-28 11:09:43,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,10.3,0.2885503622298238,0.019867549668874173,453
2025-01-28 11:09:44,10.0.0.1,10.0.0.2,1500,7,0.045,0.09,10.3,0.12823930096346925,0.015021459227467811,466
2025-01-28 11:09:45,10.0.0.1,10.0.0.2,1500,2,0.048,0.096,10.3,0.12657201515578526,0.009216589861751152,217
2025-01-28 11:09:46,10.0.0.1,10.0.0.2,1500,8,0.516,1.032,10.3,0.26750828761197043,0.03404255319148936,235
2025-01-28 11:09:47,10.0.0.1,10.0.0.2,1500,6,0.640,1.28,10.3,0.004614913697820744,0.07894736842105263,76
2025-01-28 11:09:48,10.0.0.1,10.0.0.2,1500,5,0.369,0.738,10.3,0.431081678814834,0.10416666666666667,48
2025-01-28 11:09:50,10.0.0.1,10.0.0.2,1500,3,0.046,0.092,10.3,0.40215585355144967,0.030303030303030304,99
2025-01-28 11:09:51,10.0.0.1,10.0.0.2,1500,6,0.110,0.22,10.3,0.09851936446844761,0.041379310344827586,145
2025-01-28 11:09:52,10.0.0.1,10.0.0.2,1500,7,0.046,0.092,10.3,0.01690630137125554,0.3684210526315789,19
2025-01-28 11:09:53,10.0.0.1,10.0.0.2,1500,7,2.073,4.146,10.3,0.32103821518968495,0.03271028037383177,214
2025-01-28 11:09:54,10.0.0.1,10.0.0.2,1500,5,0.308,0.616,10.3,0.47614167740574886,0.14705882352941177,34
2025-01-28 11:09:55,10.0.0.1,10.0.0.2,1500,2,0.911,1.822,10.3,0.02703082420895364,0.010638297872340425,188
2025-01-28 11:09:56,10.0.0.1,10.0.0.2,1500,10,0.890,1.78,10.3,0.19133704027638038,0.03134796238244514,319
2025-01-28 11:09:57,10.0.0.1,10.0.0.2,1500,7,0.842,1.684,10.3,0.1541520024378119,0.024734982332155476,283
2025-01-28 11:09:58,10.0.0.1,10.0.0.2,1500,7,0.033,0.066,10.3,0.3563616944317035,0.028925619834710745,242
2025-01-28 11:10:00,10.0.0.1,10.0.0.2,1500,7,0.052,0.104,10.3,0.3784595083619141,0.03626943005181347,193
2025-01-28 11:10:01,10.0.0.1,10.0.0.2,1500,5,0.417,0.834,10.3,0.2543043636810867,0.025906735751295335,193
2025-01-28 11:10:02,10.0.0.1,10.0.0.2,1500,7,0.449,0.898,10.3,0.02044989469565739,0.029045643153526972,241
2025-01-28 11:10:03,10.0.0.1,10.0.0.2,1500,8,0.022,0.044,10.3,0.42747071182409674,0.018518518518518517,432
2025-01-28 11:10:04,10.0.0.1,10.0.0.2,1500,8,0.046,0.092,10.3,0.05027177601663868,0.07272727272727272,110
2025-01-28 11:10:05,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,10.3,0.2456478798872584,0.015915119363395226,377
2025-01-28 11:10:06,10.0.0.1,10.0.0.2,1500,3,0.040,0.08,10.3,0.33628549231946697,0.007692307692307693,390
2025-01-28 11:10:07,10.0.0.1,10.0.0.2,1500,8,0.045,0.09,10.3,0.2227454202035124,0.03686635944700461,217
